YearStart,YearEnd,LocationAbbr,LocationDesc,Data_Value,Age(years),GeoLocation,Stratification1,StratificationCategoryId1,StratificationID1
2012,2012,NV,Nevada,32.5,55 - 64,"(39.493240390000494, -117.07184056399967)",55 - 64,AGEYR,AGEYR5564
2012,2012,NV,Nevada,25.1,65 or older,"(39.493240390000494, -117.07184056399967)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,NV,Nevada,11.2,18 - 24,"(39.493240390000494, -117.07184056399967)",18 - 24,AGEYR,AGEYR1824
2013,2013,NV,Nevada,28.3,25 - 34,"(39.493240390000494, -117.07184056399967)",25 - 34,AGEYR,AGEYR2534
2013,2013,NV,Nevada,31,35 - 44,"(39.493240390000494, -117.07184056399967)",35 - 44,AGEYR,AGEYR3544
2013,2013,NV,Nevada,29.6,45 - 54,"(39.493240390000494, -117.07184056399967)",45 - 54,AGEYR,AGEYR4554
2013,2013,NV,Nevada,28.5,55 - 64,"(39.493240390000494, -117.07184056399967)",55 - 64,AGEYR,AGEYR5564
2013,2013,NV,Nevada,23.9,65 or older,"(39.493240390000494, -117.07184056399967)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,NV,Nevada,12.7,18 - 24,"(39.493240390000494, -117.07184056399967)",18 - 24,AGEYR,AGEYR1824
2014,2014,NV,Nevada,29.7,25 - 34,"(39.493240390000494, -117.07184056399967)",25 - 34,AGEYR,AGEYR2534
2014,2014,NV,Nevada,36.8,35 - 44,"(39.493240390000494, -117.07184056399967)",35 - 44,AGEYR,AGEYR3544
2014,2014,NV,Nevada,28.9,45 - 54,"(39.493240390000494, -117.07184056399967)",45 - 54,AGEYR,AGEYR4554
2014,2014,NV,Nevada,25.6,55 - 64,"(39.493240390000494, -117.07184056399967)",55 - 64,AGEYR,AGEYR5564
2014,2014,NV,Nevada,27.6,65 or older,"(39.493240390000494, -117.07184056399967)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NV,Nevada,11.4,18 - 24,"(39.493240390000494, -117.07184056399967)",18 - 24,AGEYR,AGEYR1824
2015,2015,NV,Nevada,23.9,65 or older,"(39.493240390000494, -117.07184056399967)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NV,Nevada,26.5,35 - 44,"(39.493240390000494, -117.07184056399967)",35 - 44,AGEYR,AGEYR3544
2015,2015,NV,Nevada,29.4,55 - 64,"(39.493240390000494, -117.07184056399967)",55 - 64,AGEYR,AGEYR5564
2015,2015,NV,Nevada,29.6,25 - 34,"(39.493240390000494, -117.07184056399967)",25 - 34,AGEYR,AGEYR2534
2015,2015,NV,Nevada,35.6,45 - 54,"(39.493240390000494, -117.07184056399967)",45 - 54,AGEYR,AGEYR4554
2011,2011,NH,New Hampshire,13.2,18 - 24,"(43.65595011300047, -71.50036091999965)",18 - 24,AGEYR,AGEYR1824
2011,2011,NH,New Hampshire,24.9,25 - 34,"(43.65595011300047, -71.50036091999965)",25 - 34,AGEYR,AGEYR2534
2011,2011,NH,New Hampshire,30.4,35 - 44,"(43.65595011300047, -71.50036091999965)",35 - 44,AGEYR,AGEYR3544
2011,2011,NH,New Hampshire,27.4,45 - 54,"(43.65595011300047, -71.50036091999965)",45 - 54,AGEYR,AGEYR4554
2011,2011,NH,New Hampshire,32.4,55 - 64,"(43.65595011300047, -71.50036091999965)",55 - 64,AGEYR,AGEYR5564
2011,2011,NH,New Hampshire,24.8,65 or older,"(43.65595011300047, -71.50036091999965)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,NH,New Hampshire,14.9,18 - 24,"(43.65595011300047, -71.50036091999965)",18 - 24,AGEYR,AGEYR1824
2012,2012,NH,New Hampshire,25.4,25 - 34,"(43.65595011300047, -71.50036091999965)",25 - 34,AGEYR,AGEYR2534
2012,2012,NH,New Hampshire,30,35 - 44,"(43.65595011300047, -71.50036091999965)",35 - 44,AGEYR,AGEYR3544
2012,2012,NH,New Hampshire,32.4,45 - 54,"(43.65595011300047, -71.50036091999965)",45 - 54,AGEYR,AGEYR4554
2012,2012,NH,New Hampshire,30,55 - 64,"(43.65595011300047, -71.50036091999965)",55 - 64,AGEYR,AGEYR5564
2012,2012,NH,New Hampshire,26.5,65 or older,"(43.65595011300047, -71.50036091999965)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,NH,New Hampshire,12.8,18 - 24,"(43.65595011300047, -71.50036091999965)",18 - 24,AGEYR,AGEYR1824
2013,2013,NH,New Hampshire,26.3,25 - 34,"(43.65595011300047, -71.50036091999965)",25 - 34,AGEYR,AGEYR2534
2013,2013,NH,New Hampshire,31,35 - 44,"(43.65595011300047, -71.50036091999965)",35 - 44,AGEYR,AGEYR3544
2013,2013,NH,New Hampshire,32.1,45 - 54,"(43.65595011300047, -71.50036091999965)",45 - 54,AGEYR,AGEYR4554
2013,2013,NH,New Hampshire,28.5,55 - 64,"(43.65595011300047, -71.50036091999965)",55 - 64,AGEYR,AGEYR5564
2013,2013,NH,New Hampshire,25.5,65 or older,"(43.65595011300047, -71.50036091999965)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,NH,New Hampshire,13.6,18 - 24,"(43.65595011300047, -71.50036091999965)",18 - 24,AGEYR,AGEYR1824
2014,2014,NH,New Hampshire,28.5,25 - 34,"(43.65595011300047, -71.50036091999965)",25 - 34,AGEYR,AGEYR2534
2014,2014,NH,New Hampshire,29.5,35 - 44,"(43.65595011300047, -71.50036091999965)",35 - 44,AGEYR,AGEYR3544
2014,2014,NH,New Hampshire,31.6,45 - 54,"(43.65595011300047, -71.50036091999965)",45 - 54,AGEYR,AGEYR4554
2014,2014,NH,New Hampshire,28.9,55 - 64,"(43.65595011300047, -71.50036091999965)",55 - 64,AGEYR,AGEYR5564
2014,2014,NH,New Hampshire,28.4,65 or older,"(43.65595011300047, -71.50036091999965)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NH,New Hampshire,17.6,25 - 34,"(43.65595011300047, -71.50036091999965)",25 - 34,AGEYR,AGEYR2534
2015,2015,NH,New Hampshire,19.9,18 - 24,"(43.65595011300047, -71.50036091999965)",18 - 24,AGEYR,AGEYR1824
2015,2015,NH,New Hampshire,27.1,45 - 54,"(43.65595011300047, -71.50036091999965)",45 - 54,AGEYR,AGEYR4554
2015,2015,NH,New Hampshire,27.8,65 or older,"(43.65595011300047, -71.50036091999965)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NH,New Hampshire,30.7,55 - 64,"(43.65595011300047, -71.50036091999965)",55 - 64,AGEYR,AGEYR5564
2015,2015,NH,New Hampshire,31.7,35 - 44,"(43.65595011300047, -71.50036091999965)",35 - 44,AGEYR,AGEYR3544
2011,2011,NJ,New Jersey,12.1,18 - 24,"(40.13057004800049, -74.27369128799967)",18 - 24,AGEYR,AGEYR1824
2011,2011,NJ,New Jersey,21.7,25 - 34,"(40.13057004800049, -74.27369128799967)",25 - 34,AGEYR,AGEYR2534
2011,2011,NJ,New Jersey,23.4,35 - 44,"(40.13057004800049, -74.27369128799967)",35 - 44,AGEYR,AGEYR3544
2011,2011,NJ,New Jersey,27.5,45 - 54,"(40.13057004800049, -74.27369128799967)",45 - 54,AGEYR,AGEYR4554
2011,2011,NJ,New Jersey,28.2,55 - 64,"(40.13057004800049, -74.27369128799967)",55 - 64,AGEYR,AGEYR5564
2011,2011,NJ,New Jersey,25,65 or older,"(40.13057004800049, -74.27369128799967)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,NJ,New Jersey,12.6,18 - 24,"(40.13057004800049, -74.27369128799967)",18 - 24,AGEYR,AGEYR1824
2012,2012,NJ,New Jersey,21.9,25 - 34,"(40.13057004800049, -74.27369128799967)",25 - 34,AGEYR,AGEYR2534
2012,2012,NJ,New Jersey,27.3,35 - 44,"(40.13057004800049, -74.27369128799967)",35 - 44,AGEYR,AGEYR3544
2012,2012,NJ,New Jersey,26.5,45 - 54,"(40.13057004800049, -74.27369128799967)",45 - 54,AGEYR,AGEYR4554
2012,2012,NJ,New Jersey,28.2,55 - 64,"(40.13057004800049, -74.27369128799967)",55 - 64,AGEYR,AGEYR5564
2012,2012,NJ,New Jersey,27.2,65 or older,"(40.13057004800049, -74.27369128799967)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,NJ,New Jersey,14.4,18 - 24,"(40.13057004800049, -74.27369128799967)",18 - 24,AGEYR,AGEYR1824
2013,2013,NJ,New Jersey,23.7,25 - 34,"(40.13057004800049, -74.27369128799967)",25 - 34,AGEYR,AGEYR2534
2013,2013,NJ,New Jersey,28.3,35 - 44,"(40.13057004800049, -74.27369128799967)",35 - 44,AGEYR,AGEYR3544
2013,2013,NJ,New Jersey,31.5,45 - 54,"(40.13057004800049, -74.27369128799967)",45 - 54,AGEYR,AGEYR4554
2013,2013,NJ,New Jersey,29.2,55 - 64,"(40.13057004800049, -74.27369128799967)",55 - 64,AGEYR,AGEYR5564
2013,2013,NJ,New Jersey,26.2,65 or older,"(40.13057004800049, -74.27369128799967)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,NJ,New Jersey,13.3,18 - 24,"(40.13057004800049, -74.27369128799967)",18 - 24,AGEYR,AGEYR1824
2014,2014,NJ,New Jersey,24.4,25 - 34,"(40.13057004800049, -74.27369128799967)",25 - 34,AGEYR,AGEYR2534
2014,2014,NJ,New Jersey,29.4,35 - 44,"(40.13057004800049, -74.27369128799967)",35 - 44,AGEYR,AGEYR3544
2014,2014,NJ,New Jersey,29.6,45 - 54,"(40.13057004800049, -74.27369128799967)",45 - 54,AGEYR,AGEYR4554
2014,2014,NJ,New Jersey,32.6,55 - 64,"(40.13057004800049, -74.27369128799967)",55 - 64,AGEYR,AGEYR5564
2014,2014,NJ,New Jersey,27.3,65 or older,"(40.13057004800049, -74.27369128799967)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NJ,New Jersey,10.7,18 - 24,"(40.13057004800049, -74.27369128799967)",18 - 24,AGEYR,AGEYR1824
2015,2015,NJ,New Jersey,23.3,25 - 34,"(40.13057004800049, -74.27369128799967)",25 - 34,AGEYR,AGEYR2534
2015,2015,NJ,New Jersey,26.9,65 or older,"(40.13057004800049, -74.27369128799967)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NJ,New Jersey,28.1,35 - 44,"(40.13057004800049, -74.27369128799967)",35 - 44,AGEYR,AGEYR3544
2015,2015,NJ,New Jersey,28.9,55 - 64,"(40.13057004800049, -74.27369128799967)",55 - 64,AGEYR,AGEYR5564
2015,2015,NJ,New Jersey,30.5,45 - 54,"(40.13057004800049, -74.27369128799967)",45 - 54,AGEYR,AGEYR4554
2011,2011,NM,New Mexico,15.7,18 - 24,"(34.52088095200048, -106.24058098499967)",18 - 24,AGEYR,AGEYR1824
2011,2011,NM,New Mexico,26.2,25 - 34,"(34.52088095200048, -106.24058098499967)",25 - 34,AGEYR,AGEYR2534
2011,2011,NM,New Mexico,33.5,35 - 44,"(34.52088095200048, -106.24058098499967)",35 - 44,AGEYR,AGEYR3544
2011,2011,NM,New Mexico,31.1,45 - 54,"(34.52088095200048, -106.24058098499967)",45 - 54,AGEYR,AGEYR4554
2011,2011,NM,New Mexico,29.4,55 - 64,"(34.52088095200048, -106.24058098499967)",55 - 64,AGEYR,AGEYR5564
2011,2011,NM,New Mexico,19.9,65 or older,"(34.52088095200048, -106.24058098499967)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,NM,New Mexico,17.7,18 - 24,"(34.52088095200048, -106.24058098499967)",18 - 24,AGEYR,AGEYR1824
2012,2012,NM,New Mexico,28.6,25 - 34,"(34.52088095200048, -106.24058098499967)",25 - 34,AGEYR,AGEYR2534
2012,2012,NM,New Mexico,34.7,35 - 44,"(34.52088095200048, -106.24058098499967)",35 - 44,AGEYR,AGEYR3544
2012,2012,NM,New Mexico,32.3,45 - 54,"(34.52088095200048, -106.24058098499967)",45 - 54,AGEYR,AGEYR4554
2012,2012,NM,New Mexico,28,55 - 64,"(34.52088095200048, -106.24058098499967)",55 - 64,AGEYR,AGEYR5564
2012,2012,NM,New Mexico,20.4,65 or older,"(34.52088095200048, -106.24058098499967)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,NM,New Mexico,15.4,18 - 24,"(34.52088095200048, -106.24058098499967)",18 - 24,AGEYR,AGEYR1824
2013,2013,NM,New Mexico,29.3,25 - 34,"(34.52088095200048, -106.24058098499967)",25 - 34,AGEYR,AGEYR2534
2013,2013,NM,New Mexico,30.7,35 - 44,"(34.52088095200048, -106.24058098499967)",35 - 44,AGEYR,AGEYR3544
2013,2013,NM,New Mexico,31.7,45 - 54,"(34.52088095200048, -106.24058098499967)",45 - 54,AGEYR,AGEYR4554
2013,2013,NM,New Mexico,29,55 - 64,"(34.52088095200048, -106.24058098499967)",55 - 64,AGEYR,AGEYR5564
2013,2013,NM,New Mexico,20.5,65 or older,"(34.52088095200048, -106.24058098499967)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,NM,New Mexico,33.2,25 - 34,"(34.52088095200048, -106.24058098499967)",25 - 34,AGEYR,AGEYR2534
2014,2014,NM,New Mexico,19.1,18 - 24,"(34.52088095200048, -106.24058098499967)",18 - 24,AGEYR,AGEYR1824
2014,2014,NM,New Mexico,33.8,35 - 44,"(34.52088095200048, -106.24058098499967)",35 - 44,AGEYR,AGEYR3544
2014,2014,NM,New Mexico,31.2,45 - 54,"(34.52088095200048, -106.24058098499967)",45 - 54,AGEYR,AGEYR4554
2014,2014,NM,New Mexico,32.1,55 - 64,"(34.52088095200048, -106.24058098499967)",55 - 64,AGEYR,AGEYR5564
2014,2014,NM,New Mexico,20.8,65 or older,"(34.52088095200048, -106.24058098499967)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NM,New Mexico,21.7,18 - 24,"(34.52088095200048, -106.24058098499967)",18 - 24,AGEYR,AGEYR1824
2015,2015,NM,New Mexico,22.3,65 or older,"(34.52088095200048, -106.24058098499967)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NM,New Mexico,29.2,25 - 34,"(34.52088095200048, -106.24058098499967)",25 - 34,AGEYR,AGEYR2534
2015,2015,NM,New Mexico,31,45 - 54,"(34.52088095200048, -106.24058098499967)",45 - 54,AGEYR,AGEYR4554
2015,2015,NM,New Mexico,31.4,55 - 64,"(34.52088095200048, -106.24058098499967)",55 - 64,AGEYR,AGEYR5564
2015,2015,NM,New Mexico,38.4,35 - 44,"(34.52088095200048, -106.24058098499967)",35 - 44,AGEYR,AGEYR3544
2011,2011,NY,New York,9.5,18 - 24,"(42.82700103200045, -75.54397042699964)",18 - 24,AGEYR,AGEYR1824
2011,2011,NY,New York,20.9,25 - 34,"(42.82700103200045, -75.54397042699964)",25 - 34,AGEYR,AGEYR2534
2011,2011,NY,New York,25.9,35 - 44,"(42.82700103200045, -75.54397042699964)",35 - 44,AGEYR,AGEYR3544
2011,2011,NY,New York,29.8,45 - 54,"(42.82700103200045, -75.54397042699964)",45 - 54,AGEYR,AGEYR4554
2011,2011,NY,New York,30.5,55 - 64,"(42.82700103200045, -75.54397042699964)",55 - 64,AGEYR,AGEYR5564
2011,2011,NY,New York,25.9,65 or older,"(42.82700103200045, -75.54397042699964)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,NY,New York,12.7,18 - 24,"(42.82700103200045, -75.54397042699964)",18 - 24,AGEYR,AGEYR1824
2012,2012,NY,New York,19.5,25 - 34,"(42.82700103200045, -75.54397042699964)",25 - 34,AGEYR,AGEYR2534
2012,2012,NY,New York,25.7,35 - 44,"(42.82700103200045, -75.54397042699964)",35 - 44,AGEYR,AGEYR3544
2012,2012,NY,New York,26.6,45 - 54,"(42.82700103200045, -75.54397042699964)",45 - 54,AGEYR,AGEYR4554
2012,2012,NY,New York,28.7,55 - 64,"(42.82700103200045, -75.54397042699964)",55 - 64,AGEYR,AGEYR5564
2012,2012,NY,New York,25.7,65 or older,"(42.82700103200045, -75.54397042699964)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,NY,New York,11.1,18 - 24,"(42.82700103200045, -75.54397042699964)",18 - 24,AGEYR,AGEYR1824
2013,2013,NY,New York,22.5,25 - 34,"(42.82700103200045, -75.54397042699964)",25 - 34,AGEYR,AGEYR2534
2013,2013,NY,New York,27.9,35 - 44,"(42.82700103200045, -75.54397042699964)",35 - 44,AGEYR,AGEYR3544
2013,2013,NY,New York,30.3,45 - 54,"(42.82700103200045, -75.54397042699964)",45 - 54,AGEYR,AGEYR4554
2013,2013,NY,New York,31,55 - 64,"(42.82700103200045, -75.54397042699964)",55 - 64,AGEYR,AGEYR5564
2013,2013,NY,New York,25.9,65 or older,"(42.82700103200045, -75.54397042699964)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,NY,New York,13.8,18 - 24,"(42.82700103200045, -75.54397042699964)",18 - 24,AGEYR,AGEYR1824
2014,2014,NY,New York,20.8,25 - 34,"(42.82700103200045, -75.54397042699964)",25 - 34,AGEYR,AGEYR2534
2014,2014,NY,New York,30.5,35 - 44,"(42.82700103200045, -75.54397042699964)",35 - 44,AGEYR,AGEYR3544
2014,2014,NY,New York,34.1,45 - 54,"(42.82700103200045, -75.54397042699964)",45 - 54,AGEYR,AGEYR4554
2014,2014,NY,New York,32.3,55 - 64,"(42.82700103200045, -75.54397042699964)",55 - 64,AGEYR,AGEYR5564
2014,2014,NY,New York,27.3,65 or older,"(42.82700103200045, -75.54397042699964)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NY,New York,12.7,18 - 24,"(42.82700103200045, -75.54397042699964)",18 - 24,AGEYR,AGEYR1824
2015,2015,NY,New York,20.1,25 - 34,"(42.82700103200045, -75.54397042699964)",25 - 34,AGEYR,AGEYR2534
2015,2015,NY,New York,24.9,65 or older,"(42.82700103200045, -75.54397042699964)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NY,New York,29.7,35 - 44,"(42.82700103200045, -75.54397042699964)",35 - 44,AGEYR,AGEYR3544
2015,2015,NY,New York,29.7,55 - 64,"(42.82700103200045, -75.54397042699964)",55 - 64,AGEYR,AGEYR5564
2015,2015,NY,New York,30,45 - 54,"(42.82700103200045, -75.54397042699964)",45 - 54,AGEYR,AGEYR4554
2011,2011,NC,North Carolina,19.1,18 - 24,"(35.466220975000454, -79.15925046299964)",18 - 24,AGEYR,AGEYR1824
2011,2011,NC,North Carolina,30.3,25 - 34,"(35.466220975000454, -79.15925046299964)",25 - 34,AGEYR,AGEYR2534
2011,2011,NC,North Carolina,30.7,35 - 44,"(35.466220975000454, -79.15925046299964)",35 - 44,AGEYR,AGEYR3544
2011,2011,NC,North Carolina,34.9,45 - 54,"(35.466220975000454, -79.15925046299964)",45 - 54,AGEYR,AGEYR4554
2011,2011,NC,North Carolina,31.2,55 - 64,"(35.466220975000454, -79.15925046299964)",55 - 64,AGEYR,AGEYR5564
2011,2011,NC,North Carolina,25.7,65 or older,"(35.466220975000454, -79.15925046299964)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,NC,North Carolina,20.1,18 - 24,"(35.466220975000454, -79.15925046299964)",18 - 24,AGEYR,AGEYR1824
2012,2012,NC,North Carolina,26.8,25 - 34,"(35.466220975000454, -79.15925046299964)",25 - 34,AGEYR,AGEYR2534
2012,2012,NC,North Carolina,32.8,35 - 44,"(35.466220975000454, -79.15925046299964)",35 - 44,AGEYR,AGEYR3544
2012,2012,NC,North Carolina,33.2,45 - 54,"(35.466220975000454, -79.15925046299964)",45 - 54,AGEYR,AGEYR4554
2012,2012,NC,North Carolina,36.5,55 - 64,"(35.466220975000454, -79.15925046299964)",55 - 64,AGEYR,AGEYR5564
2012,2012,NC,North Carolina,26.2,65 or older,"(35.466220975000454, -79.15925046299964)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,NC,North Carolina,16.9,18 - 24,"(35.466220975000454, -79.15925046299964)",18 - 24,AGEYR,AGEYR1824
2013,2013,NC,North Carolina,28.1,25 - 34,"(35.466220975000454, -79.15925046299964)",25 - 34,AGEYR,AGEYR2534
2013,2013,NC,North Carolina,31.1,35 - 44,"(35.466220975000454, -79.15925046299964)",35 - 44,AGEYR,AGEYR3544
2013,2013,NC,North Carolina,34.2,45 - 54,"(35.466220975000454, -79.15925046299964)",45 - 54,AGEYR,AGEYR4554
2013,2013,NC,North Carolina,37,55 - 64,"(35.466220975000454, -79.15925046299964)",55 - 64,AGEYR,AGEYR5564
2013,2013,NC,North Carolina,25.7,65 or older,"(35.466220975000454, -79.15925046299964)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,NC,North Carolina,18,18 - 24,"(35.466220975000454, -79.15925046299964)",18 - 24,AGEYR,AGEYR1824
2014,2014,NC,North Carolina,30.7,25 - 34,"(35.466220975000454, -79.15925046299964)",25 - 34,AGEYR,AGEYR2534
2014,2014,NC,North Carolina,33.3,35 - 44,"(35.466220975000454, -79.15925046299964)",35 - 44,AGEYR,AGEYR3544
2014,2014,NC,North Carolina,34.2,45 - 54,"(35.466220975000454, -79.15925046299964)",45 - 54,AGEYR,AGEYR4554
2014,2014,NC,North Carolina,33.8,55 - 64,"(35.466220975000454, -79.15925046299964)",55 - 64,AGEYR,AGEYR5564
2014,2014,NC,North Carolina,25.9,65 or older,"(35.466220975000454, -79.15925046299964)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NC,North Carolina,20.1,18 - 24,"(35.466220975000454, -79.15925046299964)",18 - 24,AGEYR,AGEYR1824
2015,2015,NC,North Carolina,26.5,25 - 34,"(35.466220975000454, -79.15925046299964)",25 - 34,AGEYR,AGEYR2534
2015,2015,NC,North Carolina,26.7,65 or older,"(35.466220975000454, -79.15925046299964)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NC,North Carolina,33.7,35 - 44,"(35.466220975000454, -79.15925046299964)",35 - 44,AGEYR,AGEYR3544
2015,2015,NC,North Carolina,35.1,45 - 54,"(35.466220975000454, -79.15925046299964)",45 - 54,AGEYR,AGEYR4554
2015,2015,NC,North Carolina,36.4,55 - 64,"(35.466220975000454, -79.15925046299964)",55 - 64,AGEYR,AGEYR5564
2011,2011,ND,North Dakota,36.2,55 - 64,"(47.47531977900047, -100.11842104899966)",55 - 64,AGEYR,AGEYR5564
2011,2011,ND,North Dakota,24.4,65 or older,"(47.47531977900047, -100.11842104899966)",65 or older,AGEYR,AGEYR65PLUS
2011,2011,ND,North Dakota,10.7,18 - 24,"(47.47531977900047, -100.11842104899966)",18 - 24,AGEYR,AGEYR1824
2011,2011,ND,North Dakota,28.3,25 - 34,"(47.47531977900047, -100.11842104899966)",25 - 34,AGEYR,AGEYR2534
2011,2011,ND,North Dakota,35.1,35 - 44,"(47.47531977900047, -100.11842104899966)",35 - 44,AGEYR,AGEYR3544
2011,2011,ND,North Dakota,34.1,45 - 54,"(47.47531977900047, -100.11842104899966)",45 - 54,AGEYR,AGEYR4554
2012,2012,ND,North Dakota,18.1,18 - 24,"(47.47531977900047, -100.11842104899966)",18 - 24,AGEYR,AGEYR1824
2012,2012,ND,North Dakota,25.5,25 - 34,"(47.47531977900047, -100.11842104899966)",25 - 34,AGEYR,AGEYR2534
2012,2012,ND,North Dakota,37.1,35 - 44,"(47.47531977900047, -100.11842104899966)",35 - 44,AGEYR,AGEYR3544
2012,2012,ND,North Dakota,33.9,45 - 54,"(47.47531977900047, -100.11842104899966)",45 - 54,AGEYR,AGEYR4554
2012,2012,ND,North Dakota,36.2,55 - 64,"(47.47531977900047, -100.11842104899966)",55 - 64,AGEYR,AGEYR5564
2012,2012,ND,North Dakota,27.3,65 or older,"(47.47531977900047, -100.11842104899966)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,ND,North Dakota,17.5,18 - 24,"(47.47531977900047, -100.11842104899966)",18 - 24,AGEYR,AGEYR1824
2013,2013,ND,North Dakota,28.4,25 - 34,"(47.47531977900047, -100.11842104899966)",25 - 34,AGEYR,AGEYR2534
2013,2013,ND,North Dakota,34.9,35 - 44,"(47.47531977900047, -100.11842104899966)",35 - 44,AGEYR,AGEYR3544
2013,2013,ND,North Dakota,36.7,45 - 54,"(47.47531977900047, -100.11842104899966)",45 - 54,AGEYR,AGEYR4554
2013,2013,ND,North Dakota,39.2,55 - 64,"(47.47531977900047, -100.11842104899966)",55 - 64,AGEYR,AGEYR5564
2013,2013,ND,North Dakota,29.3,65 or older,"(47.47531977900047, -100.11842104899966)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,ND,North Dakota,16.3,18 - 24,"(47.47531977900047, -100.11842104899966)",18 - 24,AGEYR,AGEYR1824
2014,2014,ND,North Dakota,32,25 - 34,"(47.47531977900047, -100.11842104899966)",25 - 34,AGEYR,AGEYR2534
2014,2014,ND,North Dakota,42.6,35 - 44,"(47.47531977900047, -100.11842104899966)",35 - 44,AGEYR,AGEYR3544
2014,2014,ND,North Dakota,36.8,45 - 54,"(47.47531977900047, -100.11842104899966)",45 - 54,AGEYR,AGEYR4554
2014,2014,ND,North Dakota,36.8,55 - 64,"(47.47531977900047, -100.11842104899966)",55 - 64,AGEYR,AGEYR5564
2014,2014,ND,North Dakota,29.9,65 or older,"(47.47531977900047, -100.11842104899966)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,ND,North Dakota,16.7,18 - 24,"(47.47531977900047, -100.11842104899966)",18 - 24,AGEYR,AGEYR1824
2015,2015,ND,North Dakota,24.8,25 - 34,"(47.47531977900047, -100.11842104899966)",25 - 34,AGEYR,AGEYR2534
2015,2015,ND,North Dakota,30.9,65 or older,"(47.47531977900047, -100.11842104899966)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,ND,North Dakota,35.6,55 - 64,"(47.47531977900047, -100.11842104899966)",55 - 64,AGEYR,AGEYR5564
2015,2015,ND,North Dakota,38.6,45 - 54,"(47.47531977900047, -100.11842104899966)",45 - 54,AGEYR,AGEYR4554
2015,2015,ND,North Dakota,40.2,35 - 44,"(47.47531977900047, -100.11842104899966)",35 - 44,AGEYR,AGEYR3544
2011,2011,OH,Ohio,16.1,18 - 24,"(40.06021014100048, -82.40426005599966)",18 - 24,AGEYR,AGEYR1824
2011,2011,OH,Ohio,28.2,25 - 34,"(40.06021014100048, -82.40426005599966)",25 - 34,AGEYR,AGEYR2534
2011,2011,OH,Ohio,32.6,35 - 44,"(40.06021014100048, -82.40426005599966)",35 - 44,AGEYR,AGEYR3544
2011,2011,OH,Ohio,33.9,45 - 54,"(40.06021014100048, -82.40426005599966)",45 - 54,AGEYR,AGEYR4554
2011,2011,OH,Ohio,34.4,55 - 64,"(40.06021014100048, -82.40426005599966)",55 - 64,AGEYR,AGEYR5564
2011,2011,OH,Ohio,28.7,65 or older,"(40.06021014100048, -82.40426005599966)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,OH,Ohio,14,18 - 24,"(40.06021014100048, -82.40426005599966)",18 - 24,AGEYR,AGEYR1824
2012,2012,OH,Ohio,28.8,25 - 34,"(40.06021014100048, -82.40426005599966)",25 - 34,AGEYR,AGEYR2534
2012,2012,OH,Ohio,35.3,35 - 44,"(40.06021014100048, -82.40426005599966)",35 - 44,AGEYR,AGEYR3544
2012,2012,OH,Ohio,34.4,45 - 54,"(40.06021014100048, -82.40426005599966)",45 - 54,AGEYR,AGEYR4554
2012,2012,OH,Ohio,35.2,55 - 64,"(40.06021014100048, -82.40426005599966)",55 - 64,AGEYR,AGEYR5564
2012,2012,OH,Ohio,28.8,65 or older,"(40.06021014100048, -82.40426005599966)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,OH,Ohio,17.8,18 - 24,"(40.06021014100048, -82.40426005599966)",18 - 24,AGEYR,AGEYR1824
2013,2013,OH,Ohio,24.8,25 - 34,"(40.06021014100048, -82.40426005599966)",25 - 34,AGEYR,AGEYR2534
2013,2013,OH,Ohio,35.3,35 - 44,"(40.06021014100048, -82.40426005599966)",35 - 44,AGEYR,AGEYR3544
